title,synopsis,genres
Kanon (2006),"['aizawa', 'yuuichi', 'visited', 'cousin', 'however', 'something', 'drastic', 'happened', 'yuuichi', 'returns', 'memories', 'simply', 'settling', 'wintry', 'yuuichi', 'across', 'several', 'connected', 'befriends', 'continues', 'interact', 'forgotten', 'memories', 'childhood', 'resurface', 'written', 'rewrite']","['Slice of Life', 'Supernatural', 'Drama', 'Romance']"
Koi to Uso,"['futuristic', 'society', 'implemented', 'complex', 'system', 'referred', 'threads', 'science', 'encourage', 'successful', 'marriages', 'combat', 'increasingly', 'birthrates', 'compatibility', 'calculation', 'people', 'assigned', 'marriage', 'partners', 'government', 'severe', 'repercussions', 'awaiting', 'disobey', 'arrangement', 'yukari', 'nejima', 'considers', 'himself', 'average', 'system', 'living', 'fulfilling', 'however', 'spurred', 'infatuation', 'classmate', 'misaki', 'takasaki', 'yukari', 'defies', 'system', 'confesses', 'initial', 'reluctance', 'misaki', 'reciprocates', 'feelings', 'moment', 'passion', 'unfortunately', 'before', 'further', 'relationship', 'yukari', 'receives', 'marriage', 'notice', 'thrown', 'confusing', 'thrilled', 'assigned', 'partner', 'ririna', 'sanada', 'becomes', 'fascinated', 'illicit', 'written', 'rewrite']","['Drama', 'Romance', 'School']"
ef: A Tale of Memories.,"['christmas', 'hirono', 'miyako', 'miyamura', 'frivolous', 'borrows', 'bicycle', 'bicycle', 'wrecked', 'miyako', 'unconscious', 'unexpectedly', 'christmas', 'together', 'discover', 'accidental', 'relationship', 'develops', 'further', 'sparks', 'jealousy', 'childhood', 'friend', 'shindou', 'approach', 'catches', 'kyosuke', 'tsutsumi', 'womanizing', 'photographer', 'searching', 'perfect', 'elsewhere', 'dreams', 'knight', 'shining', 'chance', 'encounter', 'sister', 'overly', 'chihiro', 'shindou', 'spends', 'reading', 'abandoned', 'station', 'quickly', 'become', 'friends', 'eventually', 'decide', 'together', 'however', 'discovers', 'chihiro', 'secret', 'disability', 'causes', 'eternally', 'ephemeral', 'memory', 'childish', 'ideals', 'guided', 'mysterious', 'adults', 'youths', 'relationships', 'intertwine', 'rending', 'rejection', 'acceptance', 'memories', 'written', 'rewrite']","['Mystery', 'Drama', 'Romance']"
Ping Pong the Animation,"['surely', 'mantra', 'makoto', 'tsukimoto', 'repeats', 'source', 'motivation', 'fights', 'through', 'stress', 'grueling', 'matches', 'situations', 'makoto', 'friend', 'yukata', 'hoshino', 'nicknamed', 'respectively', 'playing', 'together', 'nearly', 'brimming', 'confidence', 'tennis', 'player', 'little', 'ambition', 'nevertheless', 'always', 'together', 'mutual', 'students', 'across', 'gather', 'tennis', 'competition', 'achieve', 'national', 'international', 'stardom', 'through', 'intense', 'training', 'competition', 'persevere', 'director', 'tatami', 'galaxy', 'masaaki', 'animation', 'serves', 'ambition', 'whatever', 'together', 'written', 'rewrite']","['Drama', 'Psychological', 'Seinen', 'Sports']"
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,"['mankind', 'savagery', 'surpasses', 'little', 'honest', 'beneath', 'witnesses', 'murder', 'bandits', 'enslaved', 'christened', 'rescued', 'shinta', 'kenshin', 'himura', 'destined', 'become', 'swordsman', 'softness', 'occupation', 'desire', 'protect', 'innocent', 'absolute', 'rurouni', 'kenshin', 'kenkaku', 'romantan', 'tsuioku', 'details', 'origins', 'hitokiri', 'battousai', 'before', 'before', 'earned', 'reputation', 'assassin', 'divided', 'between', 'justice', 'corruption', 'nation', 'actions', 'written', 'rewrite']","['Action', 'Historical', 'Drama', 'Romance', 'Martial Arts', 'Samurai', 'Shounen']"
Berserk,"['branded', 'destined', 'hunted', 'embarks', 'journey', 'gruesome', 'beasts', 'relentlessly', 'pursue', 'steeling', 'resolve', 'monstrous', 'dragonslayer', 'vengeance', 'responsible', 'hunting', 'looked', 'considered', 'friend', 'encounters', 'unlikely', 'allies', 'isidro', 'looking', 'swordsmanship', 'former', 'mercenary', 'ragtag', 'slowly', 'together', 'having', 'decided', 'incredible', 'danger', 'unlike', 'anything', 'experienced', 'before', 'written', 'rewrite']","['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Romance', 'Seinen', 'Supernatural']"
Kimi no Suizou wo Tabetai,"['protagonist', 'bookworm', 'deeply', 'detached', 'resides', 'interest', 'others', 'firmly', 'convinced', 'nobody', 'interest', 'either', 'begins', 'stumbles', 'across', 'handwritten', 'titled', 'living', 'identifies', 'secret', 'belonging', 'popular', 'bubbly', 'classmate', 'sakura', 'yamauchi', 'confides', 'pancreatic', 'disease', 'suffering', 'finite', 'family', 'terminal', 'illness', 'friends', 'despite', 'revelation', 'sympathy', 'plight', 'caught', 'sakura', 'persistent', 'buoyancy', 'eventually', 'concedes', 'accompanying', 'remaining', 'opposites', 'interact', 'connection', 'strengthens', 'interweaving', 'through', 'choices', 'passing', 'apparent', 'nonchalance', 'unpredictability', 'disrupts', 'protagonist', 'impassive', 'gradually', 'opening', 'discovers', 'embraces', 'meaning', 'living', 'written', 'rewrite']",['Drama']
Tokyo Magnitude 8.0,"['middle', 'student', 'onozawa', 'dissatisfied', 'family', 'circumstances', 'moment', 'frustration', 'wishes', 'everything', 'unfortunately', 'destructive', 'thoughts', 'magnitude', 'earthquake', 'moments', 'summer', 'vacation', 'begins', 'reluctantly', 'younger', 'brother', 'odaiba', 'exhibition', 'wanted', 'however', 'exhibition', 'center', 'earthquake', 'shakes', 'region', 'helpless', 'witness', 'devastating', 'natural', 'disaster', 'brings', 'aftermath', 'stumble', 'kusakabe', 'motorcyclist', 'single', 'mother', 'decides', 'siblings', 'aiming', 'return', 'reunite', 'families', 'journey', 'through', 'decimated', 'written', 'rewrite']",['Drama']
Banana Fish,"['callenreese', 'runaway', 'picked', 'streets', 'raised', 'infamous', 'godfather', 'golzine', 'mysterious', 'called', 'banana', 'brother', 'griffin', 'muttered', 'return', 'however', 'investigation', 'hindered', 'retrieve', 'underground', 'hideout', 'friend', 'introduces', 'shunichi', 'assistant', 'okumura', 'japanese', 'photographers', 'reporting', 'american', 'street', 'however', 'conversation', 'interrupted', 'shorter', 'allies', 'ensuing', 'kidnap', 'rescue', 'continue', 'investigation', 'banana', 'history', 'prevent', 'succeeding', 'written', 'rewrite']","['Action', 'Adventure', 'Drama', 'Shoujo']"
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","['included', 'clannad', 'episode', 'alternate', 'universe', 'fujibayashi', 'heroine', 'furukawa', 'nagisa', 'wonderfully', 'exciting', 'extremely', 'painful', 'fujibayashi', 'sister', 'okazaki', 'tomoya', 'protagonist', 'manages', 'courage', 'tomoya', 'couple', 'however', 'things', 'progress', 'begins', 'acknowledge', 'feelings', 'tomoya', 'triangle', 'formed', 'everything', 'revealed', 'sisters', 'decide', 'between', 'tomoya', 'written', 'rewrite']","['Drama', 'Romance', 'School']"
Akagami no Shirayuki-hime 2nd Season,"['shirayuki', 'wistalia', 'finally', 'confirmed', 'romantic', 'feelings', 'everyone', 'resumed', 'shirayuki', 'remains', 'apprentice', 'herbalist', 'palace', 'clarines', 'continues', 'duties', 'alongside', 'however', 'routines', 'disrupted', 'prince', 'brother', 'receives', 'invitation', 'shenazard', 'prince', 'tanbarun', 'herbalist', 'herself', 'ordered', 'tanbarun', 'friendship', 'formerly', 'selfish', 'haughty', 'ordered', 'shirayuki', 'become', 'concubine', 'shirayuki', 'trouble', 'sought', 'mysterious', 'kazuki', 'someone', 'written', 'rewrite']","['Drama', 'Romance', 'Fantasy', 'Shoujo']"
Angel Beats!: Another Epilogue,"['disillusioned', 'afterlife', 'student', 'causes', 'during', 'classroom', 'expresses', 'doubts', 'whether', 'getting', 'grades', 'really', 'escaping', 'ascending', 'heaven', 'afterwards', 'confronted', 'student', 'council', 'president', 'familiar', 'experiences', 'powerful', 'insight', 'nature', 'knowledge', 'regarding', 'futility', 'rebellion', 'written', 'rewrite']","['Supernatural', 'Drama', 'School']"
Shakugan no Shana III (Final),"['disappeared', 'fateful', 'supposed', 'choose', 'between', 'combating', 'normal', 'teenager', 'returns', 'crimson', 'denizens', 'dubious', 'universe', 'fooled', 'explosive', 'reunion', 'warrior', 'unlikeliest', 'across', 'forces', 'ignite', 'determine', 'source', 'funimation']","['Action', 'Supernatural', 'Drama', 'Romance', 'Fantasy']"
Shouwa Genroku Rakugo Shinjuu,"['yotarou', 'former', 'yakuza', 'member', 'prison', 'fixated', 'rather', 'return', 'aspires', 'rakugo', 'traditional', 'japanese', 'comedic', 'storytelling', 'inspired', 'during', 'incarceration', 'performance', 'distinguished', 'practitioner', 'yakumo', 'yuurakutei', 'meeting', 'changed', 'hearing', 'yotarou', 'desperate', 'appeal', 'mentorship', 'yakumo', 'choice', 'accept', 'apprentice', 'eagerly', 'begins', 'training', 'yotarou', 'konatsu', 'abrasive', 'yakumo', 'beloved', 'father', 'sukeroku', 'yuurakutei', 'another', 'prolific', 'rakugo', 'performer', 'passed', 'through', 'hidden', 'passion', 'yotarou', 'sukeroku', 'unique', 'rakugo', 'despite', 'learning', 'contrasting', 'techniques', 'seeing', 'memories', 'feelings', 'return', 'yakumo', 'reminisces', 'earlier', 'promise', 'greatest', 'shouwa', 'genroku', 'rakugo', 'shinjuu', 'present', 'depicting', 'rakugo', 'relationships', 'creates', 'hearts', 'dedicated', 'keeping', 'unique', 'storytelling', 'written', 'rewrite']","['Drama', 'Historical', 'Josei']"
Haibane Renmei,"['cocoon', 'village', 'haibane', 'awakens', 'understand', 'without', 'memories', 'falling', 'inside', 'cocoon', 'becomes', 'accustomed', 'strange', 'however', 'strict', 'haibane', 'forbidden', 'village', 'surrounding', 'mysterious', 'disappearances', 'flight', 'unsettle', 'others', 'almost', 'nothing', 'haibane', 'renmei', 'around', 'memories', 'trying', 'former', 'ultimately', 'salvation', 'written', 'rewrite']","['Slice of Life', 'Mystery', 'Psychological', 'Drama', 'Fantasy']"
Kokoro ga Sakebitagatterunda.,"['naruse', 'chatterbox', 'colored', 'endings', 'however', 'influenced', 'belief', 'trusting', 'shatter', 'family', 'inadvertently', 'reveals', 'father', 'affair', 'naruse', 'scarred', 'blamed', 'parent', 'divorce', 'regrets', 'manifest', 'speaking', 'protect', 'everyone', 'ending', 'naruse', 'speech', 'remains', 'locked', 'trying', 'causes', 'stomach', 'though', 'unable', 'convey', 'thoughts', 'through', 'unexpectedly', 'chosen', 'perform', 'musical', 'alongside', 'students', 'takumi', 'sakagami', 'natsuki', 'tasaki', 'naruse', 'reject', 'daunting', 'changes', 'overhears', 'sakagami', 'beautiful', 'singing', 'perhaps', 'singing', 'perhaps', 'sakagami', 'prince', 'seeking', 'naruse', 'convey', 'anthem', 'written', 'rewrite']","['Drama', 'Romance', 'School']"
Ginga Eiyuu Densetsu,"['stalemate', 'between', 'interstellar', 'superpowers', 'galactic', 'empire', 'planets', 'alliance', 'generation', 'leaders', 'arises', 'idealistic', 'genius', 'reinhard', 'lohengramm', 'reserved', 'historian', 'reinhard', 'climbs', 'empire', 'childhood', 'friend', 'siegfried', 'kircheis', 'remnants', 'crumbling', 'goldenbaum', 'dynasty', 'sister', 'kaiser', 'humanity', 'genuine', 'meanwhile', 'galaxy', 'strong', 'supporter', 'democratic', 'ideals', 'beliefs', 'despite', 'struggles', 'julian', 'autocracy', 'solution', 'ideologies', 'amidst', 'casualties', 'strategic', 'masterminds', 'themselves', 'reason', 'behind', 'battle', 'written', 'rewrite']","['Military', 'Sci-Fi', 'Space', 'Drama']"
Fuuka,"['haruna', 'twitter', 'dinner', 'mysterious', 'akitsuki', 'breaks', 'thinking', 'trying', 'picture', 'panties', 'change', 'source']","['Drama', 'Ecchi', 'Music', 'Romance', 'School', 'Shounen']"
3-gatsu no Lion 2nd Season,"['second', 'kiriyama', 'continues', 'pushing', 'through', 'struggles', 'professional', 'personal', 'surrounded', 'vibrant', 'personalities', 'community', 'solitary', 'slowly', 'begins', 'kawamoto', 'sisters', 'hinata', 'affectionate', 'familial', 'through', 'realizes', 'everyone', 'burdened', 'emotional', 'hardships', 'begins', 'learning', 'others', 'supporting', 'return', 'nonetheless', 'professional', 'between', 'tournaments', 'championships', 'matches', 'pressure', 'mounts', 'advances', 'through', 'encounters', 'incredibly', 'skilled', 'opponents', 'manages', 'relationships', 'player', 'continues', 'search', 'reason', 'defines', 'career', 'written', 'rewrite']","['Drama', 'Game', 'Seinen', 'Slice of Life']"
Just Because!,"['another', 'begins', 'drawing', 'students', 'steadily', 'toward', 'milestone', 'graduation', 'natsume', 'burdened', 'lingering', 'feelings', 'hazuki', 'morikawa', 'member', 'concert', 'distant', 'others', 'haruto', 'athlete', 'obsessed', 'baseball', 'meanwhile', 'second', 'student', 'komiya', 'revive', 'photography', 'former', 'refusing', 'organization', 'disbanded', 'though', 'strong', 'connection', 'another', 'suddenly', 'arrival', 'transfer', 'student', 'transfer', 'graduation', 'unusual', 'business', 'father', 'recent', 'relocation', 'returned', 'hometown', 'semester', 'better', 'sparks', 'rekindling', 'relationships', 'behind', 'graduation', 'already', 'causing', 'anxieties', 'sudden', 'arrival', 'brings', 'students', 'carefree', 'abrupt', 'forgotten', 'memories', 'deeply', 'buried', 'emotions', 'inspiring', 'passions', 'everything', 'brought', 'bittersweet', 'semester', 'written', 'rewrite']","['Slice of Life', 'Drama', 'Romance', 'School']"
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,"['naruto', 'uzumaki', 'squadmates', 'sasuke', 'uchiha', 'sakura', 'haruno', 'mission', 'escort', 'accompanying', 'famous', 'actress', 'fujikaze', 'persistently', 'refuses', 'travel', 'making', 'difficult', 'originally', 'intended', 'surprising', 'encounter', 'ninjas', 'naruto', 'discovers', 'katsugeki', 'shinobu', 'houjou', 'dattebayo', 'follows', 'attempt', 'overcome', 'obstacles', 'unveil', 'purpose', 'written', 'rewrite']","['Adventure', 'Comedy', 'Historical', 'Supernatural', 'Drama', 'Shounen']"
Kokoro Connect: Michi Random,"['episodes', 'kokoro', 'connect']","['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']"
Zoku Natsume Yuujinchou,"['prequel', 'natsume', 'yuujinchou', 'takashi', 'natsume', 'ability', 'youkai', 'bodyguard', 'youkai', 'madara', 'nicknamed', 'nyanko', 'sensei', 'natsume', 'attempts', 'return', 'written', 'friends', 'inherited', 'grandmother', 'youkai', 'village', 'throughout', 'adventures', 'youkai', 'friendly', 'natsume', 'learns', 'himself', 'relationship', 'mysterious', 'beings', 'written', 'rewrite']","['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']"
Nanbaka,"['formidable', 'prison', 'incarcerate', 'criminals', 'slippery', 'ordinary', 'confinement', 'inmates', 'occupy', 'particularly', 'cunning', 'behalf', 'having', 'escaped', 'prison', 'perfect', 'success', 'specialist', 'majority', 'prison', 'gambler', 'intuition', 'reacts', 'strangely', 'bruiser', 'shenanigans', 'prisoners', 'always', 'trouble', 'building', 'supervisor', 'hajime', 'sugoroku', 'desperately', 'prevent', 'breaking', 'nanbaka', 'follows', 'comedic', 'sparkle', 'filled', 'exploits', 'prisoners', 'guards', 'square', 'festivals', 'prison', 'actually', 'closest', 'written', 'rewrite']","['Action', 'Comedy', 'Drama']"
Bokura ga Ita,"['nanami', 'takahashi', 'filled', 'making', 'friends', 'meeting', 'yamamoto', 'popular', 'motoharu', 'little', 'because', 'relationship', 'sister', 'nanami', 'attitude', 'either', 'however', 'nanami', 'begins', 'liking', 'together', 'eventually', 'decide', 'dating', 'without', 'challenges', 'trouble', 'opening', 'nanami', 'girlfriend', 'accident', 'before', 'boyfriends', 'finding', 'themselves', 'living', 'shadow', 'relationship', 'nanami', 'struggle', 'relationship', 'afloat', 'misunderstandings', 'heartache', 'certainty', 'written', 'rewrite']","['Slice of Life', 'Drama', 'Romance', 'Shoujo']"
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,"['second', 'season', 'hajimeru', 'isekai', 'seikatsu']","['Psychological', 'Drama', 'Thriller', 'Fantasy']"
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"['deceased', 'friend', 'appeared', 'yadomi', 'members', 'busters', 'decide', 'letters', 'memory', 'attempting', 'summer', 'together', 'reminisce', 'together', 'before', 'anohana', 'retells', 'events', 'parent', 'perspective', 'member', 'busters', 'written', 'rewrite']","['Slice of Life', 'Supernatural', 'Drama']"
Mayoiga,"['eccentric', 'individuals', 'headed', 'towards', 'legend', 'nanaki', 'village', 'supposedly', 'perfect', 'different', 'village', 'cannot', 'cannot', 'pinpoint', 'location', 'forward', 'awaits', 'destination', 'mishaps', 'successfully', 'arrive', 'nanaki', 'village', 'completely', 'abandoned', 'judging', 'disrepair', 'vacant', 'however', 'secrets', 'revealed', 'missing', 'exploring', 'village', 'amidst', 'confusion', 'bloody', 'forest', 'mistrust', 'fighting', 'figure', 'behind', 'village', 'written', 'rewrite']","['Mystery', 'Comedy', 'Horror', 'Psychological', 'Drama']"
Ballroom e Youkoso,"['tatara', 'fujita', 'middle', 'schooler', 'particular', 'future', 'gotten', 'through', 'avoiding', 'confrontation', 'blending', 'blending', 'enough', 'trouble', 'bullies', 'harass', 'luckily', 'kaname', 'sengoku', 'kaname', 'invites', 'tatara', 'studio', 'although', 'normally', 'tatara', 'captivated', 'sengoku', 'commanding', 'presence', 'granted', 'opportunity', 'fellow', 'classmate', 'shizuku', 'hanaoka', 'practices', 'studio', 'tatara', 'realizes', 'something', 'limelight', 'dancing', 'people', 'coming', 'earnest', 'passionate', 'improve', 'tatara', 'begins', 'journey', 'competitive', 'written', 'rewrite']","['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Sports']"
Junjou Romantica,"['misaki', 'takahashi', 'regular', 'student', 'preparing', 'university', 'entrance', 'reduce', 'stress', 'studying', 'accepts', 'brother', 'friend', 'famous', 'author', 'akihiko', 'however', 'masaki', 'naughty', 'something', 'naughty', 'waking', 'inside', 'masaki', 'junjou', 'romantica', 'follows', 'couples', 'loosely', 'connected', 'masaki', 'romantica', 'egoist', 'passionate', 'complicated', 'relationship', 'between', 'university', 'professor', 'hiroki', 'kamijou', 'reached', 'paediatrician', 'nowaki', 'kusama', 'hiroki', 'anything', 'terrorist', 'obsessive', 'become', 'eighteen', 'shinobu', 'takatsuki', 'finally', 'discovers', 'something', 'cannot', 'easily', 'literature', 'professor', 'miyagi', 'passion', 'abound', 'couples', 'achieve', 'falling', 'temptation', 'anguish', 'partners']","['Comedy', 'Drama', 'Romance', 'Shounen Ai']"
Tenki no Ko,"['currently', 'experiencing', 'showers', 'disrupt', 'everyone', 'living', 'amidst', 'seemingly', 'eternal', 'downpour', 'arrives', 'runaway', 'student', 'hodaka', 'morishima', 'struggles', 'financially', 'support', 'himself', 'ending', 'publisher', 'orphaned', 'strives', 'sustain', 'herself', 'younger', 'brother', 'intertwine', 'hodaka', 'attempts', 'rescue', 'deciding', 'together', 'subsequently', 'hodaka', 'discovers', 'strange', 'astounding', 'ability', 'whenever', 'unusual', 'weather', 'hodaka', 'potential', 'ability', 'suggests', 'should', 'become', 'sunshine', 'someone', 'people', 'things', 'looking', 'however', 'common', 'knowledge', 'always', 'written', 'rewrite']","['Drama', 'Fantasy', 'Romance', 'Slice of Life']"
Natsume Yuujinchou San,"['natsume', 'yuujinchou', 'follows', 'takashi', 'natsume', 'youkai', 'natsume', 'bodyguard', 'madara', 'nicknamed', 'nyanko', 'sensei', 'continue', 'release', 'youkai', 'contracts', 'friends', 'natsume', 'ability', 'youkai', 'thinking', 'spends', 'youkai', 'friends', 'realizes', 'values', 'decides', 'choose', 'between', 'spirit', 'worlds', 'written', 'rewrite']","['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo']"
Initial D First Stage,"['unlike', 'friends', 'takumi', 'fujiwara', 'particularly', 'interested', 'little', 'knowledge', 'enthusiasts', 'street', 'racers', 'tasked', 'deliver', 'morning', 'without', 'driving', 'mountain', 'conversations', 'regarding', 'driving', 'general', 'remind', 'takumi', 'tiring', 'routine', 'forced', 'infamous', 'street', 'racers', 'challenge', 'mountain', 'ryousuke', 'keisuke', 'takahashi', 'conquer', 'racing', 'course', 'establishing', 'themselves', 'fastest', 'region', 'however', 'disbelief', 'overtaken', 'toyota', 'during', 'incident', 'takahashi', 'brothers', 'cautious', 'mysterious', 'driver', 'geared', 'remarkable', 'technique', 'experience', 'written', 'rewrite']","['Action', 'Cars', 'Drama', 'Seinen', 'Sports']"
Planetes,"['travel', 'longer', 'everyday', 'reality', 'mankind', 'advancements', 'science', 'technology', 'colonization', 'commercialization', 'formation', 'corporations', 'tanabe', 'upbeat', 'interests', 'cosmos', 'technora', 'corporation', 'member', 'debris', 'section', 'department', 'dedicated', 'removal', 'dangerous', 'between', 'orbits', 'however', 'discovers', 'unappreciated', 'laughingstock', 'technora', 'debris', 'section', 'severely', 'understaffed', 'poorly', 'funded', 'forced', 'dilapidated', 'spaceship', 'nicknamed', 'debris', 'retrieval', 'undeterred', 'perseveres', 'gradually', 'becomes', 'acquainted', 'strange', 'personalities', 'debris', 'section', 'bumbling', 'natured', 'philippe', 'mysterious', 'lipped', 'worker', 'edelgard', 'rivera', 'hotheaded', 'passionate', 'hachirouta', 'hoshino', 'spaceship', 'planetes', 'unconventional', 'series', 'portrays', 'vastness', 'backdrop', 'personal', 'ordinary', 'people', 'people', 'dreams', 'amongst', 'written', 'rewrite']","['Drama', 'Romance', 'Sci-Fi', 'Seinen', 'Space']"
Irozuku Sekai no Ashita kara,"['despite', 'kaleidoscopic', 'ingrained', 'everyday', 'hitomi', 'tsukishiro', 'monochrome', 'deprived', 'emotion', 'feeling', 'amidst', 'fireworks', 'spreading', 'across', 'hitomi', 'grandmother', 'kohaku', 'conjures', 'harnessing', 'hitomi', 'kohaku', 'hitomi', 'mission', 'unclear', 'grandmother', 'assures', 'following', 'through', 'aboard', 'driven', 'strange', 'yellow', 'creature', 'hitomi', 'herself', 'artist', 'drawings', 'hitomi', 'purpose', 'drawings', 'return', 'breathtaking', 'written', 'rewrite']","['Drama', 'Magic', 'Romance', 'School']"
Digimon Adventure 02,"['adventures', 'chosen', 'children', 'digital', 'chosen', 'children', 'summoned', 'digital', 'digimon', 'kaiser', 'digimon', 'emperor', 'forcing', 'digital', 'digimon', 'enslavement', 'chosen', 'children', 'digimon', 'journey', 'digimon', 'emperor']","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']"
Mimi wo Sumaseba,"['shizuku', 'tsukishima', 'energetic', 'enjoys', 'reading', 'writing', 'poetry', 'glancing', 'checkout', 'evening', 'notices', 'library', 'frequently', 'checked', 'amasawa', 'curiosity', 'strikes', 'shizuku', 'decides', 'search', 'shares', 'literature', 'meeting', 'peculiar', 'shizuku', 'follows', 'animal', 'eventually', 'quaint', 'antique', 'learns', 'statuette', 'taking', 'interest', 'surprisingly', 'quickly', 'befriend', 'another', 'shizuku', 'learns', 'acquainting', 'herself', 'fulfill', 'causing', 'dismay', 'remains', 'uncertain', 'future', 'recognize', 'talents', 'however', 'relationship', 'shizuku', 'becomes', 'determined', 'toward', 'guided', 'whispers', 'inspiration', 'resolves', 'potential', 'dreams', 'written', 'rewrite']","['Drama', 'Romance', 'Shoujo', 'Slice of Life']"
Gankutsuou,"['french', 'aristocrats', 'viscount', 'albert', 'morcerf', 'epinay', 'attend', 'festival', 'carnival', 'looking', 'albert', 'seeking', 'something', 'bargained', 'cristo', 'mysterious', 'charming', 'nobleman', 'during', 'performance', 'through', 'twists', 'albert', 'befriends', 'introduces', 'french', 'society', 'however', 'friendship', 'finally', 'unleash', 'vengeance', 'wronged', 'earlier', 'gankutsuou', 'follows', 'albert', 'intertwined', 'destinies', 'ultimate', 'enacting', 'revenge', 'written', 'rewrite']","['Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Thriller']"
Hajime no Ippo: New Challenger,"['japanese', 'featherweight', 'champion', 'makunouchi', 'successfully', 'defended', 'retained', 'meanwhile', 'ichirou', 'miyata', 'resurfaced', 'aiming', 'featherweight', 'oriental', 'pacific', 'boxing', 'federation', 'knocking', 'however', 'fighters', 'challenge', 'achieve', 'island', 'nation', 'crushed', 'weight', 'greater', 'entities', 'champions', 'become', 'challengers', 'issuing', 'fighting', 'spirit', 'written', 'rewrite']","['Comedy', 'Sports', 'Drama', 'Shounen']"
Mobile Suit Gundam 00,"['distant', 'future', 'mankind', 'dependence', 'fossil', 'complete', 'depletion', 'energy', 'crisis', 'unlike', 'anything', 'witnessed', 'retaliation', 'humanity', 'focusing', 'alternative', 'source', 'energy', 'different', 'nations', 'united', 'together', 'factions', 'energy', 'nations', 'advanced', 'european', 'reform', 'league', 'sectors', 'access', 'generator', 'limitless', 'energy', 'result', 'countries', 'dependent', 'fossil', 'plunged', 'poverty', 'leading', 'warfare', 'internal', 'strife', 'control', 'energy', 'unknown', 'paramilitary', 'organization', 'appeared', 'identifying', 'themselves', 'celestial', 'aspire', 'warfare', 'through', 'intervention', 'mysterious', 'technologically', 'advanced', 'mobile', 'gundams', 'mobile', 'gundam', 'follows', 'celestial', 'gundam', 'meisters', 'setsuna', 'lockon', 'stratos', 'allelujah', 'haptism', 'tieria', 'devastating', 'battle', 'between', 'superpowers', 'accomplish', 'changing', 'written', 'rewrite']","['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']"
Kara no Kyoukai 5: Mujun Rasen,"['november', 'double', 'homicide', 'occurs', 'constructed', 'apartment', 'complex', 'mifune', 'murderer', 'astonishment', 'pursued', 'incident', 'reported', 'through', 'outlets', 'ryougi', 'defends', 'allows', 'residence', 'hideout', 'however', 'shaken', 'discover', 'mother', 'though', 'convinced', 'killed', 'coincidentally', 'mikiya', 'kokutou', 'investigating', 'associate', 'aozaki', 'receives', 'regarding', 'murder', 'unique', 'apartment', 'complex', 'uncovers', 'information', 'incident', 'mikiya', 'particular', 'interest', 'deciding', 'investigate', 'further', 'mikiya', 'discovers', 'disturbing', 'foreboding', 'complex', 'installment', 'kyoukai', 'series', 'combines', 'intricately', 'constructed', 'established', 'themes', 'characters', 'produce', 'thought', 'provoking', 'written', 'rewrite']","['Action', 'Mystery', 'Supernatural', 'Drama', 'Romance', 'Thriller']"
Rozen Maiden,"['traumatized', 'sakurada', 'spends', 'purchasing', 'things', 'online', 'before', 'period', 'appears', 'asking', 'whether', 'something', 'assumes', 'something', 'ordered', 'carelessly', 'circles', 'changing', 'forever', 'arrives', 'inside', 'ordinary', 'begins', 'walking', 'talking', 'normal', 'person', 'haughty', 'attitude', 'introduces', 'herself', 'shinku', 'maiden', 'collection', 'special', 'legendary', 'dollmaker', 'sisters', 'battle', 'competition', 'called', 'ensure', 'victory', 'winner', 'becomes', 'worthy', 'meeting', 'creator', 'sentient', 'taking', 'residence', 'shinku', 'appearance', 'becomes', 'complicated', 'thought', 'possible', 'written', 'rewrite']","['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']"
Kuusen Madoushi Kouhosei no Kyoukan,"['humanity', 'almost', 'magical', 'armored', 'insects', 'become', 'strong', 'aggressive', 'handle', 'because', 'humans', 'anymore', 'floating', 'cities', 'instead', 'however', 'everything', 'because', 'wizards', 'prestigious', 'floating', 'wizard', 'academies', 'fighting', 'monsters', 'kanata', 'labelled', 'traitor', 'though', 'praised', 'master', 'swordsman', 'chance', 'repair', 'reputation', 'instructing', 'facing', 'difficulties', 'consists', 'misora', 'whitale', 'eisenach', 'flamel', 'problems', 'appears', 'kanata', 'waters', 'because']","['Action', 'Drama', 'Fantasy', 'Magic', 'School']"
